season,team,lu_oaa,lu_frp,lu_bsr,lu_spd,c_fram,c_pop,of_arm
2023,119,-1.0833333333333333,-0.5069444444444442,0.771836263745867,27.200000000000003,-1.728702696507706,1.91,94.96000000000001
2021,111,-4.4523809523809526,-3.2936507936507935,-0.41726963570431896,27.039102462690497,5.845634235661494,1.98,94.60000000000001
2020,146,-0.5132275132275133,-0.6084656084656085,0.14130581779438056,26.70352838045145,0.0,1.98,89.36666666666667
2017,114,2.2296296296296285,1.622222222222222,0.712480706750288,26.735555555555557,0.0,1.95,
2026,141,1.9037037037037037,1.540740740740741,-0.173777585988928,27.164693790670803,6.987833733807606,2.0,94.675
2016,114,1.733333333333333,1.2074074074074068,0.795359972404612,26.976715630885124,0.0,1.96,
2022,114,2.631944444444444,2.0625,2.0937624655142275,27.992337889242744,1.6433728584300038,1.95,93.63333333333333
2022,143,-2.6319444444444446,-2.076388888888889,-0.16450885345960398,27.694444444444443,0.0,1.91,92.75
2023,143,-0.051851851851852176,-0.25925925925925875,0.11691920141771966,27.92888888888889,-0.541572348723312,1.83,95.975
2022,138,2.2142857142857144,1.484126984126984,0.59241083024657,26.447619047619042,0.0,2.04,90.25
2025,113,0.9791666666666665,0.5972222222222223,1.5245500114820312,27.769444444444446,-9.196298635938774,1.99,94.04
2019,120,3.6013071895424837,2.9999999999999996,0.840441037434511,27.381655918181217,0.0,1.96,
2024,144,0.6000000000000003,0.4444444444444444,-0.6732281940084316,26.47407407407407,0.0,1.95,93.575
2018,158,2.3925925925925924,2.096296296296296,0.2521476862182157,26.649829011294095,0.0,2.02,
2022,117,1.9481481481481482,1.6222222222222222,-0.08286772095001149,26.96367893371078,0.0,1.92,91.57499999999999
2023,117,-0.6269841269841272,-0.3015873015873015,0.35557913691428167,26.819841269841266,0.0,1.93,94.525
2019,158,0.6041666666666665,0.7291666666666669,-0.3386690919423719,26.898608803986708,0.0,2.07,
2026,135,2.4518518518518517,1.9407407407407407,-0.003074058272131301,27.401481481481486,0.0,1.86,92.175
2023,140,4.177777777777778,3.444444444444444,-0.2277020181465702,27.41629629629629,-1.233480430556095,1.97,96.60000000000001
2016,137,0.11805555555555537,0.04861111111111102,0.2927022612816169,27.06842278719397,0.0,2.03,
2018,119,-0.837037037037037,-0.4,0.9250639457232178,26.940940122405205,0.0,2.04,
2019,119,0.32539682539682535,0.1825396825396826,0.8713942768814549,27.531247692875606,-1.728702696507706,1.99,
2016,121,-1.7638888888888888,-1.402777777777778,-0.6070034293773381,26.69272834274953,0.0,1.99,
2026,158,2.6349206349206344,2.0396825396825395,0.6948030775612656,28.030952380952378,-5.109859281770768,1.92,94.32499999999999
2026,119,-0.007407407407407446,-0.17037037037037034,-0.0846468741708221,26.998518518518527,-1.728702696507706,1.97,93.17500000000001
2024,110,-0.0634920634920636,0.12698412698412698,0.6430081582865476,27.551587301587297,-5.014226584443288,1.98,95.31666666666666
2025,147,1.2222222222222223,1.020833333333333,0.032620068878884495,27.011805555555558,6.386376453311994,1.97,96.44
2015,112,0.0,0.0,0.0,27.16267538869927,0.0,2.07,
2024,147,0.3333333333333336,0.1825396825396825,0.026932206384119306,26.840476190476192,6.386376453311994,1.98,93.25
2026,139,1.246031746031746,1.3253968253968254,0.020886231867889613,27.559523809523807,1.128748681481042,1.97,94.72500000000001
2020,112,0.7481481481481481,0.5333333333333333,0.2856018207105182,27.016296296296304,0.0,1.94,88.30000000000001
2020,145,1.0588235294117647,0.8692810457516339,0.21738158999420854,27.050326797385623,0.0,1.98,91.2
2021,145,-0.17361111111111116,-0.25694444444444436,0.28753774616727257,27.291666666666664,0.0,2.06,90.3
2018,115,0.20138888888888878,0.055555555555555386,0.3578769712110256,27.288208640923717,0.0,2.04,
2019,142,-4.131944444444445,-3.5208333333333335,-0.20116994692477255,26.83958333333333,0.0,2.03,
2019,139,0.9523809523809526,0.8095238095238093,0.4633847228144618,27.61294626377683,0.0,1.99,
2022,121,0.9841269841269839,0.888888888888889,0.10815614172031952,26.834894095642504,0.0,1.96,92.85
2016,140,0.9333333333333335,0.7999999999999998,0.33103455084838906,26.950048964218457,0.0,2.01,
2017,117,0.19444444444444445,0.09722222222222221,0.5145769808938284,27.131249999999998,0.0,2.1,
2026,143,-0.6814814814814818,-0.6444444444444444,0.9079268400274831,27.768148148148146,-0.541572348723312,1.85,92.52000000000001
2022,136,-0.20915032679738563,-0.026143790849673255,0.579983333980103,26.74311539902585,0.0,2.01,92.41428571428571
2016,141,0.15277777777777773,0.14583333333333326,0.05784031680822213,26.41111111111111,0.0,2.02,
2026,114,1.1984126984126988,0.9206349206349206,0.5558811069912506,27.25555555555556,4.582062029924936,1.85,94.94999999999999
2019,138,2.9444444444444446,2.1458333333333335,0.8451008439084324,27.181464562569214,0.0,1.98,
2018,114,0.059259259259259275,-0.08888888888888895,0.7748067696297951,26.34666666666667,0.0,1.93,
2020,144,0.9305555555555554,0.673611111111111,0.18824032080374942,27.24444444444444,0.0,1.94,91.45
2021,144,0.07189542483660143,0.07843137254901968,0.3651381764248448,27.486617592773545,0.0,2.03,91.94
2020,113,-1.576388888888889,-1.3055555555555554,-0.06259306994543891,26.408797666009203,0.0,2.01,88.45000000000002
2025,111,0.8962962962962961,1.0296296296296297,1.069561517715485,27.65037037037037,2.0660849734813698,1.92,96.86666666666667
2020,133,-1.3888888888888888,-0.8456790123456789,0.35531721363194435,26.655281612973923,0.0,1.88,87.4
2017,120,-0.7013888888888883,-0.4722222222222223,1.3836360347404018,27.266276636225278,0.0,2.02,
2016,120,0.17361111111111113,0.15277777777777785,0.49936223992348316,27.282311676082863,0.0,2.04,
2023,141,0.8174603174603173,0.9047619047619045,0.21735931940527764,27.349585078331007,6.987833733807606,1.98,94.03333333333335
2022,141,-0.3851851851851853,-0.40740740740740733,0.3367808258131417,27.658518518518516,6.987833733807606,1.99,96.50000000000001
2025,136,-1.8296296296296297,-1.259259259259259,-0.6487832020488776,26.966817936250678,0.0,2.04,94.13333333333334
2020,114,0.6597222222222221,0.39583333333333326,-0.2664938302296104,26.899305555555557,0.0,1.98,90.0
2015,134,0.0,0.0,0.0,27.122397610921496,0.0,2.01,
2019,144,0.4841269841269842,0.4206349206349206,1.3611643418517638,26.987894847861632,0.0,2.08,
2018,144,4.548148148148149,3.9259259259259256,1.7677157019962186,27.435014196479273,0.0,2.14,
2021,138,5.176470588235294,4.124183006535948,1.2753757448159169,27.463088181008832,0.0,1.91,93.775
2020,138,0.7777777777777778,0.7936507936507934,0.15889580734305492,26.875251244482012,0.0,1.95,90.66666666666667
2017,111,1.5069444444444444,1.416666666666667,1.505500147639893,27.160386938736693,0.0,1.97,
2026,144,1.8296296296296295,1.3925925925925924,-0.624331409433597,26.86592592592593,2.893792597875484,1.93,94.83333333333333
2016,111,0.2152777777777774,0.4375000000000002,1.0147752697015089,26.845682674199626,0.0,1.95,
2015,118,0.0,0.0,0.0,26.883876090254077,-6.451836089879005,1.96,
2023,146,-2.325925925925926,-1.888888888888889,0.3199133987257982,27.552592592592593,-1.1393735489508354,2.01,92.02499999999999
2015,138,0.0,0.0,0.0,26.946627322715194,0.0,2.03,
2018,133,1.96031746031746,1.4047619047619047,-0.6138749930486171,27.07142857142857,0.0,2.0,
2019,133,0.9777777777777776,0.8370370370370368,0.08429235611327343,27.048379475821335,0.0,1.98,
2026,109,3.357142857142856,2.6269841269841265,0.5164421771905606,27.048412698412697,5.090445858935661,1.9,89.57142857142858
2025,116,-0.05185185185185183,0.2444444444444444,0.1843246776616792,27.47481481481481,7.785886723251428,1.94,93.82499999999999
2024,116,1.7698412698412693,1.5396825396825398,0.8183051069980385,27.87063492063492,-0.2260586287067758,1.93,92.73333333333333
2025,141,2.888888888888889,2.159722222222222,0.24323547694944478,27.45347222222222,6.987833733807606,1.95,88.96
2024,117,0.9444444444444446,0.8015873015873015,0.011421803259810986,27.011111111111113,-4.052067188341534,1.97,92.17999999999999
2020,135,2.4285714285714284,1.9285714285714284,0.21990191628288758,27.41190476190476,0.0,1.96,91.0
2021,158,-1.2013888888888888,-0.861111111111111,0.4947388047855594,27.233635566629747,0.0,2.0,92.52000000000001
2020,158,0.1871345029239766,0.22807017543859648,-0.042229962213911065,26.238596491228066,0.0,1.9,89.33333333333333
2022,147,1.4375000000000002,1.2916666666666667,-0.1719007692343472,26.875000000000004,-1.7253268711206309,1.95,96.6
2021,119,-0.7407407407407407,-0.7777777777777777,0.8248927192629255,27.599515196259386,-1.728702696507706,1.96,90.11666666666666
2020,119,1.162962962962963,1.0666666666666667,-0.20513985335872342,27.524115713346486,0.0,2.05,89.775
2023,110,-0.6148148148148148,-0.3111111111111111,0.9374478065524755,27.601481481481475,-5.014226584443288,2.01,95.475
2016,110,0.5902777777777772,0.1805555555555554,-0.3900294742909446,26.694536252354045,0.0,1.99,
2026,145,1.7185185185185186,1.4148148148148147,0.01375695694429068,27.631118409049446,0.0,1.96,93.6
2015,119,0.0,0.0,0.0,26.604015257980322,0.0,2.02,
2021,139,1.8962962962962964,1.748148148148148,0.5589136224400799,27.508888888888894,0.0,1.95,93.33999999999999
2020,139,0.4236111111111112,0.4652777777777778,0.49971132179635785,27.37013888888889,0.0,1.97,92.7
2026,112,6.261904761904761,4.999999999999999,0.6890889820028392,27.482806839210774,1.2425531847130142,1.96,95.55999999999999
2017,147,2.6944444444444446,2.1666666666666665,1.0076636798406482,27.15138888888889,-2.333396289924546,1.93,
2024,121,-0.4518518518518516,-0.41481481481481486,-0.03275548926042832,27.371851851851847,2.3381295333668493,1.92,95.025
2018,112,0.5902777777777777,0.625,-0.21110085077796797,27.14219903463941,0.0,1.96,
2020,142,1.0,0.7777777777777777,-0.39202735389796983,26.63967126890204,-1.197428930184609,2.02,92.95
